date,0
2020-04-14,-0.005608505850404512
2020-04-15,0.002215376731567722
2020-04-16,-0.0017329148683125507
2020-04-17,0.004862970293631682
2020-04-20,0.006777060838801103
2020-04-21,0.004890703819837108
2020-04-22,0.0002544786704634337
2020-04-23,0.008106700826366284
2020-04-24,0.01327778326617468
2020-04-27,0.0070133721628491685
2020-04-28,0.00148663678010311
2020-04-29,0.0019663975695647816
2020-04-30,-0.006434275718251187
2020-05-06,-0.0025102079120681974
2020-05-07,0.002706402707704475
2020-05-08,0.0018438601404261058
2020-05-11,0.002033068778433037
2020-05-12,0.00511570582875268
2020-05-13,0.006212157337618435
2020-05-14,0.00782399127958053
2020-05-15,0.0006222234601062765
2020-05-18,0.00948149710106721
2020-05-19,0.005160522665966654
2020-05-20,0.002860556886930106
2020-05-21,0.00985376717174155
2020-05-22,0.006201820374254869
2020-05-25,0.006431307939737272
2020-05-26,0.0032503606878609183
2020-05-27,0.007915138307980064
2020-05-28,-0.0016255163871056245
2020-05-29,0.005204076114189251
2020-06-01,-0.009965793063575541
2020-06-02,-0.0009524223412306016
2020-06-03,-0.0005058671377511121
2020-06-04,0.009083075321120694
2020-06-05,0.0015332853490231425
2020-06-08,-0.0006702513400805763
2020-06-09,-0.0010309786169429036
2020-06-10,0.004712823763375043
2020-06-11,0.0020377973581537446
2020-06-12,-0.0013853863185036576
2020-06-15,-0.0010190368344994785
2020-06-16,0.0003680010564487274
2020-06-17,-0.001454868974866251
2020-06-18,-0.002286420028730296
2020-06-19,0.0022193629331258764
2020-06-22,-0.0011845305716501006
2020-06-23,0.006670978679869748
2020-06-24,0.004318167937515261
2020-06-29,0.005649898597660019
2020-06-30,0.00250935985350563
2020-07-01,-0.007062288256363734
2020-07-02,-0.011995322651553252
2020-07-03,-0.009682035660501328
2020-07-06,-0.020277176112802893
2020-07-07,0.004045339182330148
2020-07-08,-0.01364024109370932
2020-07-09,-0.003174576724069015
2020-07-10,0.010059938922241853
2020-07-13,-0.008419642100083922
2020-07-14,0.006698332194063598
2020-07-15,0.01607942829385937
2020-07-16,0.007417796053546623
2020-07-17,0.009505187363949754
2020-07-20,-0.012740644018281594
2020-07-21,0.006929692827967956
2020-07-22,-0.0004635416153278664
2020-07-23,0.0034685492219330757
2020-07-24,0.009094098633976484
2020-07-27,-0.009544500508434648
2020-07-28,0.005572564345303342
2020-07-29,-0.002627817513995212
2020-07-30,0.0029642601790509267
2020-07-31,-0.001585058333091853
2020-08-03,-0.004733690328350894
2020-08-04,0.0013174797652509345
2020-08-05,0.0021860520729074066
2020-08-06,-0.005916493219545198
2020-08-07,0.00046901955933618435
2020-08-10,0.004663537028377092
2020-08-11,0.005866395908632367
2020-08-12,-0.005219134635497808
2020-08-13,0.0005467765859827377
2020-08-14,0.0012843314944396746
2020-08-17,-0.012088140631075543
2020-08-18,0.0034944750696279166
2020-08-19,0.006447267269921909
2020-08-20,0.00424512466260811
2020-08-21,0.0037233303033538403
2020-08-24,0.00041767036044887667
2020-08-25,0.013208413302993102
2020-08-26,0.006484665531718187
2020-08-27,0.0037992209094421508
2020-08-28,-0.006631290818939426
2020-08-31,0.004345505491758487
2020-09-01,1.7312671968255575e-05
2020-09-02,0.00018740027139934603
2020-09-03,0.00459843273946963
2020-09-04,0.0001855427628209471
2020-09-07,-0.0029161747231133666
2020-09-08,-0.01265325839808841
2020-09-09,0.002204184133897169
2020-09-10,0.0067786318234489135
2020-09-11,0.005497162490790549
2020-09-14,-0.0016632596984030787
2020-09-15,-0.00010348224875635949
2020-09-16,0.00010210872407377496
2020-09-17,0.011818937362074396
2020-09-18,-0.009170752417643892
2020-09-21,-0.0034641217227555665
2020-09-22,0.004179781069073168
2020-09-23,0.00670002458016805
2020-09-24,0.006802573179883576
2020-09-25,-0.0005005283099149306
2020-09-28,-0.0024970653578100504
2020-09-29,-0.0012481069263038146
2020-09-30,0.006655978970300178
2020-10-09,-0.005433309388229383
2020-10-12,-0.010711402977690285
2020-10-13,0.003475242185033772
2020-10-14,0.007015443248726497
2020-10-15,0.004073646499875971
2020-10-16,-0.0004569766857890497
2020-10-19,-0.0027866779967113454
2020-10-20,-0.0004405767760073658
2020-10-21,0.004739622410336297
2020-10-22,-0.0009373661651083305
2020-10-23,3.6610784649138486e-05
2020-10-26,0.0021720419987872014
2020-10-27,0.0061440041358095335
2020-10-28,0.002042078278406622
2020-10-29,0.0018589011948535415
2020-10-30,0.00956820581132278
2020-11-02,-0.0028777824433956897
2020-11-03,-0.006393761023508785
2020-11-04,0.0030415030257177154
2020-11-05,-0.005775420503030629
2020-11-06,0.0010051656498615315
2020-11-09,-0.0065567507886052055
2020-11-10,0.004779951837015561
2020-11-11,-0.0012336019481843843
2020-11-12,0.0013479662043717248
2020-11-13,0.005180375298672876
2020-11-16,-0.0054206315668550095
2020-11-17,-0.0034312812478438405
2020-11-18,-0.0033028147432704194
2020-11-19,0.004550160688126022
2020-11-20,-0.002584649612373571
2020-11-23,-0.011862972692269264
2020-11-24,-0.0015358371916510823
2020-11-25,0.004706916946814068
2020-11-26,0.0019325995886197932
2020-11-27,-0.002508394572980064
2020-11-30,0.0003879824630109768
2020-12-01,-0.003212889576416326
2020-12-02,0.0016275344268254714
2020-12-03,0.003988242093927285
2020-12-04,0.005671975801693628
2020-12-07,0.003770402550710597
2020-12-08,-0.0008003285684188225
2020-12-09,0.004400614698207003
2020-12-10,0.0012089204330440395
2020-12-11,-0.0007464720536381926
2020-12-14,1.6087229402917368e-05
2020-12-15,0.0032797618506511224
2020-12-16,0.000980800140723147
2020-12-17,-0.010021959691442697
2020-12-18,-0.008270157057889738
2020-12-21,-0.006148175943145108
2020-12-22,0.007125517813664748
2020-12-23,-0.015420126899636146
2020-12-24,-0.006091794730613921
2020-12-25,-0.004281703527149733
2020-12-28,-0.012777617832168965
2020-12-29,0.014103629468062007
2020-12-30,-0.007466345247000402
2020-12-31,0.0016345458541903671
2021-01-04,-0.006549051942031245
2021-01-05,0.0033249843532114315
2021-01-06,-0.0045601376166163905
2021-01-07,-0.019569210186135312
2021-01-08,-0.003350898623818383
2021-01-11,0.005316837548901426
2021-01-12,-0.0055769322143663065
2021-01-13,-0.0092730799709419
2021-01-14,0.02576131675626742
2021-01-15,0.009345855741833657
2021-01-18,-0.006093295586342173
2021-01-19,0.009589049912752896
2021-01-20,0.0004561016095385364
2021-01-21,-0.005464633557102629
2021-01-22,0.00777938393959871
2021-01-25,-0.00786667126731609
2021-01-26,0.010391271066994952
2021-01-27,-0.0015167766048113085
2021-01-28,0.008366621231340387
2021-01-29,0.004452668961041092
2021-02-01,0.004543354511164126
2021-02-02,-0.000534726031245561
2021-02-03,-0.0031986948672551134
2021-02-04,0.003371097032458078
2021-02-05,0.011042212856907312
2021-02-08,-0.007765401454676745
2021-02-09,-0.009990114094966892
2021-02-10,0.004745031315623365
2021-02-18,-0.012235666347905409
2021-02-19,-0.009256790112415352
2021-02-22,-0.0053351223252632845
2021-02-23,0.0019187410708236628
2021-02-24,0.005535305655081264
2021-02-25,-0.0018539217095329607
2021-02-26,0.015473801905047489
2021-03-01,-0.003169245746829443
2021-03-02,0.007814450935310052
2021-03-03,-0.010300496264316235
2021-03-04,0.0054951012944625816
2021-03-05,0.005675233499158832
